dt,averagetemperature,averagetemperatureuncertainty,city,country,latitude,longitude
1960-07-01,28.242,0.24,Bangkok,Thailand,13.66N,99.91E
1960-08-01,28.513,0.276,Bangkok,Thailand,13.66N,99.91E
1964-07-01,28.076,0.354,Bangkok,Thailand,13.66N,99.91E
1964-08-01,27.74,0.393,Bangkok,Thailand,13.66N,99.91E
1968-07-01,28.259,0.3,Bangkok,Thailand,13.66N,99.91E
1968-08-01,28.276999999999997,0.318,Bangkok,Thailand,13.66N,99.91E
1972-07-01,28.064,0.349,Bangkok,Thailand,13.66N,99.91E
1972-08-01,27.975,0.485,Bangkok,Thailand,13.66N,99.91E
1976-07-01,27.939,0.375,Bangkok,Thailand,13.66N,99.91E
1976-08-01,27.514000000000006,0.23,Bangkok,Thailand,13.66N,99.91E
1980-07-01,28.289,0.334,Bangkok,Thailand,13.66N,99.91E
1980-08-01,28.109,0.173,Bangkok,Thailand,13.66N,99.91E
1984-07-01,27.716,0.26,Bangkok,Thailand,13.66N,99.91E
1984-08-01,28.226999999999997,0.37,Bangkok,Thailand,13.66N,99.91E
1988-07-01,28.141,0.219,Bangkok,Thailand,13.66N,99.91E
1988-08-01,27.941999999999997,0.191,Bangkok,Thailand,13.66N,99.91E
1992-07-01,28.042,0.17600000000000002,Bangkok,Thailand,13.66N,99.91E
1992-08-01,27.721,0.108,Bangkok,Thailand,13.66N,99.91E
1996-07-01,27.672,0.29600000000000004,Bangkok,Thailand,13.66N,99.91E
1996-08-01,27.948,0.316,Bangkok,Thailand,13.66N,99.91E
2000-07-01,27.905,0.226,Bangkok,Thailand,13.66N,99.91E
2000-08-01,28.099,0.318,Bangkok,Thailand,13.66N,99.91E
2004-07-01,28.32,0.274,Bangkok,Thailand,13.66N,99.91E
2004-08-01,28.136000000000006,0.202,Bangkok,Thailand,13.66N,99.91E
2008-07-01,28.066,0.243,Bangkok,Thailand,13.66N,99.91E
2008-08-01,28.331000000000003,0.342,Bangkok,Thailand,13.66N,99.91E
2012-07-01,28.383000000000003,0.364,Bangkok,Thailand,13.66N,99.91E
2012-08-01,28.461,0.395,Bangkok,Thailand,13.66N,99.91E
1920-07-01,18.484,0.8,Belo Horizonte,Brazil,20.09S,44.36W
1920-08-01,17.747,0.399,Belo Horizonte,Brazil,20.09S,44.36W
1924-07-01,17.583,0.446,Belo Horizonte,Brazil,20.09S,44.36W
1924-08-01,18.34,0.315,Belo Horizonte,Brazil,20.09S,44.36W
1928-07-01,18.28,0.371,Belo Horizonte,Brazil,20.09S,44.36W
1928-08-01,19.105999999999998,0.399,Belo Horizonte,Brazil,20.09S,44.36W
1932-07-01,19.029,0.423,Belo Horizonte,Brazil,20.09S,44.36W
1932-08-01,19.123,0.293,Belo Horizonte,Brazil,20.09S,44.36W
1936-07-01,18.552,0.319,Belo Horizonte,Brazil,20.09S,44.36W
1936-08-01,19.078000000000007,0.905,Belo Horizonte,Brazil,20.09S,44.36W
1948-07-01,19.14,0.551,Belo Horizonte,Brazil,20.09S,44.36W
1948-08-01,19.035999999999998,0.3720000000000001,Belo Horizonte,Brazil,20.09S,44.36W
1952-07-01,18.194000000000003,0.28800000000000003,Belo Horizonte,Brazil,20.09S,44.36W
1952-08-01,19.76,0.51,Belo Horizonte,Brazil,20.09S,44.36W
1956-07-01,17.479999999999997,0.514,Belo Horizonte,Brazil,20.09S,44.36W
1956-08-01,17.656000000000006,0.764,Belo Horizonte,Brazil,20.09S,44.36W
1960-07-01,17.759999999999994,0.28800000000000003,Belo Horizonte,Brazil,20.09S,44.36W
1960-08-01,19.765,0.312,Belo Horizonte,Brazil,20.09S,44.36W
1964-07-01,16.869,0.5539999999999999,Belo Horizonte,Brazil,20.09S,44.36W
1964-08-01,19.601000000000006,0.528,Belo Horizonte,Brazil,20.09S,44.36W
1968-07-01,17.474,0.404,Belo Horizonte,Brazil,20.09S,44.36W
1968-08-01,18.343,0.324,Belo Horizonte,Brazil,20.09S,44.36W
1972-07-01,19.067,0.314,Belo Horizonte,Brazil,20.09S,44.36W
1972-08-01,20.796000000000006,0.78,Belo Horizonte,Brazil,20.09S,44.36W
1976-07-01,17.799999999999994,0.207,Belo Horizonte,Brazil,20.09S,44.36W
1976-08-01,19.843,0.252,Belo Horizonte,Brazil,20.09S,44.36W
1980-07-01,19.4,0.805,Belo Horizonte,Brazil,20.09S,44.36W
1980-08-01,20.8,0.8690000000000001,Belo Horizonte,Brazil,20.09S,44.36W
1984-07-01,19.441,0.324,Belo Horizonte,Brazil,20.09S,44.36W
1984-08-01,19.746,0.373,Belo Horizonte,Brazil,20.09S,44.36W
1988-07-01,17.061999999999998,0.489,Belo Horizonte,Brazil,20.09S,44.36W
1988-08-01,19.579,0.34700000000000003,Belo Horizonte,Brazil,20.09S,44.36W
1992-07-01,18.756,0.519,Belo Horizonte,Brazil,20.09S,44.36W
1992-08-01,19.999,0.584,Belo Horizonte,Brazil,20.09S,44.36W
1996-07-01,18.338,0.188,Belo Horizonte,Brazil,20.09S,44.36W
1996-08-01,19.633000000000006,0.362,Belo Horizonte,Brazil,20.09S,44.36W
2000-07-01,18.254,0.317,Belo Horizonte,Brazil,20.09S,44.36W
2000-08-01,20.605999999999998,0.339,Belo Horizonte,Brazil,20.09S,44.36W
2004-07-01,18.047,0.508,Belo Horizonte,Brazil,20.09S,44.36W
2004-08-01,19.973000000000006,0.209,Belo Horizonte,Brazil,20.09S,44.36W
2008-07-01,18.669,0.28,Belo Horizonte,Brazil,20.09S,44.36W
2008-08-01,21.47,0.189,Belo Horizonte,Brazil,20.09S,44.36W
2012-07-01,19.442,0.375,Belo Horizonte,Brazil,20.09S,44.36W
2012-08-01,19.983,0.852,Belo Horizonte,Brazil,20.09S,44.36W
1920-07-01,19.17,0.329,Berlin,Germany,52.24N,13.14E
1920-08-01,16.816000000000006,0.24,Berlin,Germany,52.24N,13.14E
1924-07-01,17.979,0.203,Berlin,Germany,52.24N,13.14E
1924-08-01,16.588,0.28600000000000003,Berlin,Germany,52.24N,13.14E
1928-07-01,19.057000000000002,0.255,Berlin,Germany,52.24N,13.14E
1928-08-01,17.05,0.165,Berlin,Germany,52.24N,13.14E
1932-07-01,19.995,0.319,Berlin,Germany,52.24N,13.14E
1932-08-01,20.192,0.331,Berlin,Germany,52.24N,13.14E
1936-07-01,18.968,0.222,Berlin,Germany,52.24N,13.14E
1936-08-01,17.69,0.174,Berlin,Germany,52.24N,13.14E
1948-07-01,17.79,0.223,Berlin,Germany,52.24N,13.14E
1948-08-01,18.157,0.161,Berlin,Germany,52.24N,13.14E
1952-07-01,18.829,0.205,Berlin,Germany,52.24N,13.14E
1952-08-01,19.35,0.264,Berlin,Germany,52.24N,13.14E
1956-07-01,18.394,0.268,Berlin,Germany,52.24N,13.14E
1956-08-01,15.629,0.201,Berlin,Germany,52.24N,13.14E
1960-07-01,17.131,0.101,Berlin,Germany,52.24N,13.14E
1960-08-01,17.805,0.421,Berlin,Germany,52.24N,13.14E
1964-07-01,19.209,0.329,Berlin,Germany,52.24N,13.14E
1964-08-01,16.973000000000006,0.34600000000000003,Berlin,Germany,52.24N,13.14E
1968-07-01,17.730999999999998,0.228,Berlin,Germany,52.24N,13.14E
1968-08-01,18.618,0.218,Berlin,Germany,52.24N,13.14E
1972-07-01,19.766,0.317,Berlin,Germany,52.24N,13.14E
1972-08-01,17.288,0.311,Berlin,Germany,52.24N,13.14E
1976-07-01,20.52,0.285,Berlin,Germany,52.24N,13.14E
1976-08-01,17.538,0.282,Berlin,Germany,52.24N,13.14E
1980-07-01,16.686,0.192,Berlin,Germany,52.24N,13.14E
1980-08-01,17.53,0.206,Berlin,Germany,52.24N,13.14E
1984-07-01,16.667,0.35600000000000004,Berlin,Germany,52.24N,13.14E
1984-08-01,18.684,0.269,Berlin,Germany,52.24N,13.14E
1988-07-01,19.063,0.238,Berlin,Germany,52.24N,13.14E
1988-08-01,18.35,0.13,Berlin,Germany,52.24N,13.14E
1992-07-01,20.442,0.212,Berlin,Germany,52.24N,13.14E
1992-08-01,20.824,0.226,Berlin,Germany,52.24N,13.14E
1996-07-01,16.712,0.28600000000000003,Berlin,Germany,52.24N,13.14E
1996-08-01,19.012,0.175,Berlin,Germany,52.24N,13.14E
2000-07-01,16.932000000000002,0.287,Berlin,Germany,52.24N,13.14E
2000-08-01,18.93,0.308,Berlin,Germany,52.24N,13.14E
2004-07-01,18.075,0.24,Berlin,Germany,52.24N,13.14E
2004-08-01,20.059,0.235,Berlin,Germany,52.24N,13.14E
2008-07-01,19.803,0.177,Berlin,Germany,52.24N,13.14E
2008-08-01,18.927,0.214,Berlin,Germany,52.24N,13.14E
2012-07-01,19.156,0.365,Berlin,Germany,52.24N,13.14E
2012-08-01,19.408,0.298,Berlin,Germany,52.24N,13.14E
1920-07-01,20.027,0.531,Bogotá,Colombia,4.02N,74.73W
1920-08-01,20.461,0.402,Bogotá,Colombia,4.02N,74.73W
1924-07-01,19.916,0.266,Bogotá,Colombia,4.02N,74.73W
1924-08-01,20.441,0.474,Bogotá,Colombia,4.02N,74.73W
1928-07-01,20.139,0.373,Bogotá,Colombia,4.02N,74.73W
1928-08-01,20.387,0.49,Bogotá,Colombia,4.02N,74.73W
1932-07-01,19.79,0.201,Bogotá,Colombia,4.02N,74.73W
1932-08-01,20.581999999999997,0.409,Bogotá,Colombia,4.02N,74.73W
1936-07-01,20.103,0.524,Bogotá,Colombia,4.02N,74.73W
1936-08-01,20.613000000000003,0.404,Bogotá,Colombia,4.02N,74.73W
1948-07-01,20.331,0.202,Bogotá,Colombia,4.02N,74.73W
1948-08-01,20.759,0.165,Bogotá,Colombia,4.02N,74.73W
1952-07-01,20.255,0.211,Bogotá,Colombia,4.02N,74.73W
1952-08-01,20.712,0.19,Bogotá,Colombia,4.02N,74.73W
1956-07-01,19.912,0.134,Bogotá,Colombia,4.02N,74.73W
1956-08-01,20.23,0.467,Bogotá,Colombia,4.02N,74.73W
1960-07-01,20.053,0.379,Bogotá,Colombia,4.02N,74.73W
1960-08-01,20.834,0.257,Bogotá,Colombia,4.02N,74.73W
1964-07-01,19.8,0.391,Bogotá,Colombia,4.02N,74.73W
1964-08-01,20.39,0.358,Bogotá,Colombia,4.02N,74.73W
1968-07-01,20.147000000000002,0.166,Bogotá,Colombia,4.02N,74.73W
1968-08-01,20.81,0.284,Bogotá,Colombia,4.02N,74.73W
1972-07-01,21.107,0.5529999999999999,Bogotá,Colombia,4.02N,74.73W
1972-08-01,21.127,0.518,Bogotá,Colombia,4.02N,74.73W
1976-07-01,20.591,0.449,Bogotá,Colombia,4.02N,74.73W
1976-08-01,21.356,0.274,Bogotá,Colombia,4.02N,74.73W
1980-07-01,21.158,0.113,Bogotá,Colombia,4.02N,74.73W
1980-08-01,21.428,0.4270000000000001,Bogotá,Colombia,4.02N,74.73W
1984-07-01,20.086,0.324,Bogotá,Colombia,4.02N,74.73W
1984-08-01,20.804000000000002,0.371,Bogotá,Colombia,4.02N,74.73W
1988-07-01,19.983,0.35200000000000004,Bogotá,Colombia,4.02N,74.73W
1988-08-01,20.651,0.5770000000000001,Bogotá,Colombia,4.02N,74.73W
1992-07-01,20.529,0.392,Bogotá,Colombia,4.02N,74.73W
1992-08-01,21.564,0.426,Bogotá,Colombia,4.02N,74.73W
1996-07-01,20.32,0.237,Bogotá,Colombia,4.02N,74.73W
1996-08-01,20.948,0.228,Bogotá,Colombia,4.02N,74.73W
2000-07-01,20.518,0.306,Bogotá,Colombia,4.02N,74.73W
2000-08-01,21.201,0.312,Bogotá,Colombia,4.02N,74.73W
2004-07-01,20.717,0.423,Bogotá,Colombia,4.02N,74.73W
2004-08-01,21.871,0.652,Bogotá,Colombia,4.02N,74.73W
2008-07-01,20.438,0.242,Bogotá,Colombia,4.02N,74.73W
2008-08-01,20.825,0.422,Bogotá,Colombia,4.02N,74.73W
2012-07-01,21.178,0.401,Bogotá,Colombia,4.02N,74.73W
2012-08-01,21.501,0.41,Bogotá,Colombia,4.02N,74.73W
1920-07-01,26.873,0.392,Bombay,India,18.48N,72.68E
1920-08-01,26.758000000000003,0.5920000000000001,Bombay,India,18.48N,72.68E
1924-07-01,27.521,0.406,Bombay,India,18.48N,72.68E
1924-08-01,27.114,0.341,Bombay,India,18.48N,72.68E
1928-07-01,26.904,0.321,Bombay,India,18.48N,72.68E
1928-08-01,26.619,0.301,Bombay,India,18.48N,72.68E
1932-07-01,26.928,0.281,Bombay,India,18.48N,72.68E
1932-08-01,27.243000000000002,0.264,Bombay,India,18.48N,72.68E
1936-07-01,27.238000000000003,0.418,Bombay,India,18.48N,72.68E
1936-08-01,26.981,0.229,Bombay,India,18.48N,72.68E
1948-07-01,27.544,0.281,Bombay,India,18.48N,72.68E
1948-08-01,27.052,0.218,Bombay,India,18.48N,72.68E
1952-07-01,27.386,0.165,Bombay,India,18.48N,72.68E
1952-08-01,26.946,0.4320000000000001,Bombay,India,18.48N,72.68E
1956-07-01,26.201,0.348,Bombay,India,18.48N,72.68E
1956-08-01,26.337,0.303,Bombay,India,18.48N,72.68E
1960-07-01,27.518,0.185,Bombay,India,18.48N,72.68E
1960-08-01,26.658,0.3,Bombay,India,18.48N,72.68E
1964-07-01,27.01,0.242,Bombay,India,18.48N,72.68E
1964-08-01,26.462,0.295,Bombay,India,18.48N,72.68E
1968-07-01,27.593000000000004,0.738,Bombay,India,18.48N,72.68E
1968-08-01,27.024,0.415,Bombay,India,18.48N,72.68E
1972-07-01,27.666,0.267,Bombay,India,18.48N,72.68E
1972-08-01,27.516,0.348,Bombay,India,18.48N,72.68E
1976-07-01,27.275,0.398,Bombay,India,18.48N,72.68E
1976-08-01,26.881,0.152,Bombay,India,18.48N,72.68E
1980-07-01,27.395,0.35700000000000004,Bombay,India,18.48N,72.68E
1980-08-01,26.725,0.27,Bombay,India,18.48N,72.68E
1984-07-01,26.840999999999998,0.371,Bombay,India,18.48N,72.68E
1984-08-01,26.514,0.4270000000000001,Bombay,India,18.48N,72.68E
1988-07-01,27.272,0.414,Bombay,India,18.48N,72.68E
1988-08-01,27.529,0.252,Bombay,India,18.48N,72.68E
1992-07-01,28.111,0.254,Bombay,India,18.48N,72.68E
1992-08-01,27.022,0.223,Bombay,India,18.48N,72.68E
1996-07-01,27.485,0.262,Bombay,India,18.48N,72.68E
1996-08-01,26.927,0.199,Bombay,India,18.48N,72.68E
2000-07-01,27.188000000000002,0.277,Bombay,India,18.48N,72.68E
2000-08-01,27.461,0.412,Bombay,India,18.48N,72.68E
2004-07-01,27.505,0.285,Bombay,India,18.48N,72.68E
2004-08-01,26.875,0.277,Bombay,India,18.48N,72.68E
2008-07-01,27.554000000000002,0.379,Bombay,India,18.48N,72.68E
2008-08-01,26.831,0.383,Bombay,India,18.48N,72.68E
2012-07-01,27.941,0.433,Bombay,India,18.48N,72.68E
2012-08-01,27.405,0.342,Bombay,India,18.48N,72.68E
1920-07-01,19.08,0.906,Brasília,Brazil,15.27S,47.50W
1920-08-01,19.723,0.39,Brasília,Brazil,15.27S,47.50W
1924-07-01,19.352,0.5670000000000001,Brasília,Brazil,15.27S,47.50W
1924-08-01,19.582,0.46,Brasília,Brazil,15.27S,47.50W
1928-07-01,19.763,0.409,Brasília,Brazil,15.27S,47.50W
1928-08-01,20.553,0.5920000000000001,Brasília,Brazil,15.27S,47.50W
1932-07-01,20.402,0.581,Brasília,Brazil,15.27S,47.50W
1932-08-01,21.094,0.425,Brasília,Brazil,15.27S,47.50W
1936-07-01,19.81,0.349,Brasília,Brazil,15.27S,47.50W
1936-08-01,21.195999999999998,0.978,Brasília,Brazil,15.27S,47.50W
1948-07-01,20.516,0.381,Brasília,Brazil,15.27S,47.50W
1948-08-01,20.956999999999997,0.363,Brasília,Brazil,15.27S,47.50W
1952-07-01,19.716,0.333,Brasília,Brazil,15.27S,47.50W
1952-08-01,21.820999999999998,0.412,Brasília,Brazil,15.27S,47.50W
1956-07-01,19.708,0.56,Brasília,Brazil,15.27S,47.50W
1956-08-01,20.028,0.325,Brasília,Brazil,15.27S,47.50W
1960-07-01,19.298,0.485,Brasília,Brazil,15.27S,47.50W
1960-08-01,21.061,0.345,Brasília,Brazil,15.27S,47.50W
1964-07-01,19.072,0.431,Brasília,Brazil,15.27S,47.50W
1964-08-01,21.281,0.284,Brasília,Brazil,15.27S,47.50W
1968-07-01,18.745,0.386,Brasília,Brazil,15.27S,47.50W
1968-08-01,20.816,0.332,Brasília,Brazil,15.27S,47.50W
1972-07-01,20.85,0.341,Brasília,Brazil,15.27S,47.50W
1972-08-01,22.511,0.5870000000000001,Brasília,Brazil,15.27S,47.50W
1976-07-01,19.856,0.574,Brasília,Brazil,15.27S,47.50W
1976-08-01,21.605,0.826,Brasília,Brazil,15.27S,47.50W
1980-07-01,20.586,0.415,Brasília,Brazil,15.27S,47.50W
1980-08-01,22.497,0.315,Brasília,Brazil,15.27S,47.50W
1984-07-01,20.5,0.253,Brasília,Brazil,15.27S,47.50W
1984-08-01,21.573,0.276,Brasília,Brazil,15.27S,47.50W
1988-07-01,18.994,0.252,Brasília,Brazil,15.27S,47.50W
1988-08-01,20.83,0.732,Brasília,Brazil,15.27S,47.50W
1992-07-01,20.3,0.377,Brasília,Brazil,15.27S,47.50W
1992-08-01,21.866999999999997,0.267,Brasília,Brazil,15.27S,47.50W
1996-07-01,20.238,0.374,Brasília,Brazil,15.27S,47.50W
1996-08-01,22.241999999999997,0.405,Brasília,Brazil,15.27S,47.50W
2000-07-01,20.614,0.422,Brasília,Brazil,15.27S,47.50W
2000-08-01,22.985,0.219,Brasília,Brazil,15.27S,47.50W
2004-07-01,20.345,0.943,Brasília,Brazil,15.27S,47.50W
2004-08-01,22.014,0.72,Brasília,Brazil,15.27S,47.50W
2008-07-01,20.207,0.207,Brasília,Brazil,15.27S,47.50W
2008-08-01,22.921999999999997,0.37,Brasília,Brazil,15.27S,47.50W
2012-07-01,21.087,0.188,Brasília,Brazil,15.27S,47.50W
2012-08-01,21.572,0.5529999999999999,Brasília,Brazil,15.27S,47.50W
1920-07-01,27.916,0.637,Cairo,Egypt,29.74N,31.38E
1920-08-01,28.721,0.439,Cairo,Egypt,29.74N,31.38E
1924-07-01,28.78,0.458,Cairo,Egypt,29.74N,31.38E
1924-08-01,28.67,0.442,Cairo,Egypt,29.74N,31.38E
1928-07-01,27.99,0.29600000000000004,Cairo,Egypt,29.74N,31.38E
1928-08-01,28.846,0.483,Cairo,Egypt,29.74N,31.38E
1932-07-01,28.736,0.49,Cairo,Egypt,29.74N,31.38E
1932-08-01,27.87,0.455,Cairo,Egypt,29.74N,31.38E
1936-07-01,28.738000000000003,0.339,Cairo,Egypt,29.74N,31.38E
1936-08-01,28.448,0.482,Cairo,Egypt,29.74N,31.38E
1948-07-01,27.948,0.324,Cairo,Egypt,29.74N,31.38E
1948-08-01,27.848000000000003,0.331,Cairo,Egypt,29.74N,31.38E
1952-07-01,28.006,0.255,Cairo,Egypt,29.74N,31.38E
1952-08-01,29.252,0.32299999999999995,Cairo,Egypt,29.74N,31.38E
1956-07-01,28.717,0.378,Cairo,Egypt,29.74N,31.38E
1956-08-01,29.28,0.419,Cairo,Egypt,29.74N,31.38E
1960-07-01,28.055,0.26,Cairo,Egypt,29.74N,31.38E
1960-08-01,28.031999999999996,0.451,Cairo,Egypt,29.74N,31.38E
1964-07-01,27.706999999999997,0.384,Cairo,Egypt,29.74N,31.38E
1964-08-01,27.897,0.4320000000000001,Cairo,Egypt,29.74N,31.38E
1968-07-01,29.219,0.318,Cairo,Egypt,29.74N,31.38E
1968-08-01,28.051,0.302,Cairo,Egypt,29.74N,31.38E
1972-07-01,27.873,0.261,Cairo,Egypt,29.74N,31.38E
1972-08-01,28.529,0.203,Cairo,Egypt,29.74N,31.38E
1976-07-01,27.743000000000002,0.3720000000000001,Cairo,Egypt,29.74N,31.38E
1976-08-01,26.719,0.301,Cairo,Egypt,29.74N,31.38E
1980-07-01,28.653000000000002,0.207,Cairo,Egypt,29.74N,31.38E
1980-08-01,28.183000000000003,0.245,Cairo,Egypt,29.74N,31.38E
1984-07-01,27.65,0.408,Cairo,Egypt,29.74N,31.38E
1984-08-01,26.978,0.121,Cairo,Egypt,29.74N,31.38E
1988-07-01,29.715,0.185,Cairo,Egypt,29.74N,31.38E
1988-08-01,28.858,0.103,Cairo,Egypt,29.74N,31.38E
1992-07-01,28.4,0.4,Cairo,Egypt,29.74N,31.38E
1992-08-01,28.587,0.384,Cairo,Egypt,29.74N,31.38E
1996-07-01,28.528000000000002,0.713,Cairo,Egypt,29.74N,31.38E
1996-08-01,28.474,0.168,Cairo,Egypt,29.74N,31.38E
2000-07-01,29.586,0.439,Cairo,Egypt,29.74N,31.38E
2000-08-01,28.09,0.421,Cairo,Egypt,29.74N,31.38E
2004-07-01,29.504,0.285,Cairo,Egypt,29.74N,31.38E
2004-08-01,28.546,0.268,Cairo,Egypt,29.74N,31.38E
2008-07-01,29.549,0.201,Cairo,Egypt,29.74N,31.38E
2008-08-01,29.888,0.479,Cairo,Egypt,29.74N,31.38E
2012-07-01,30.263,0.63,Cairo,Egypt,29.74N,31.38E
2012-08-01,29.799,0.615,Cairo,Egypt,29.74N,31.38E
1920-07-01,29.261999999999997,0.345,Calcutta,India,23.31N,88.25E
1920-08-01,28.91,0.35,Calcutta,India,23.31N,88.25E
1924-07-01,29.093000000000004,0.302,Calcutta,India,23.31N,88.25E
1924-08-01,28.972,0.333,Calcutta,India,23.31N,88.25E
1928-07-01,28.88,0.245,Calcutta,India,23.31N,88.25E
1928-08-01,29.158,0.317,Calcutta,India,23.31N,88.25E
1932-07-01,28.805,0.246,Calcutta,India,23.31N,88.25E
1932-08-01,28.948,0.26,Calcutta,India,23.31N,88.25E
1936-07-01,29.048000000000002,0.166,Calcutta,India,23.31N,88.25E
1936-08-01,29.091,0.223,Calcutta,India,23.31N,88.25E
1948-07-01,29.011,0.302,Calcutta,India,23.31N,88.25E
1948-08-01,28.773000000000003,0.271,Calcutta,India,23.31N,88.25E
1952-07-01,28.822,0.208,Calcutta,India,23.31N,88.25E
1952-08-01,28.985,0.185,Calcutta,India,23.31N,88.25E
1956-07-01,28.756,0.215,Calcutta,India,23.31N,88.25E
1956-08-01,28.867,0.249,Calcutta,India,23.31N,88.25E
1960-07-01,28.616999999999997,0.272,Calcutta,India,23.31N,88.25E
1960-08-01,29.37,0.266,Calcutta,India,23.31N,88.25E
1964-07-01,28.392,0.197,Calcutta,India,23.31N,88.25E
1964-08-01,29.125,0.269,Calcutta,India,23.31N,88.25E
1968-07-01,28.901,0.431,Calcutta,India,23.31N,88.25E
1968-08-01,28.9,0.28600000000000003,Calcutta,India,23.31N,88.25E
1972-07-01,29.555999999999997,0.325,Calcutta,India,23.31N,88.25E
1972-08-01,28.533,0.429,Calcutta,India,23.31N,88.25E
1976-07-01,29.054000000000002,0.25,Calcutta,India,23.31N,88.25E
1976-08-01,28.403000000000002,0.298,Calcutta,India,23.31N,88.25E
1980-07-01,29.261999999999997,0.272,Calcutta,India,23.31N,88.25E
1980-08-01,29.5,0.448,Calcutta,India,23.31N,88.25E
1984-07-01,28.701,0.35100000000000003,Calcutta,India,23.31N,88.25E
1984-08-01,28.852,0.297,Calcutta,India,23.31N,88.25E
1988-07-01,29.273000000000003,0.28800000000000003,Calcutta,India,23.31N,88.25E
1988-08-01,29.311,0.105,Calcutta,India,23.31N,88.25E
1992-07-01,28.856,0.191,Calcutta,India,23.31N,88.25E
1992-08-01,29.184,0.13699999999999998,Calcutta,India,23.31N,88.25E
1996-07-01,29.385,0.201,Calcutta,India,23.31N,88.25E
1996-08-01,28.631,0.348,Calcutta,India,23.31N,88.25E
2000-07-01,29.32,0.305,Calcutta,India,23.31N,88.25E
2000-08-01,29.694000000000003,0.336,Calcutta,India,23.31N,88.25E
2004-07-01,29.123,0.459,Calcutta,India,23.31N,88.25E
2004-08-01,29.399,0.634,Calcutta,India,23.31N,88.25E
2008-07-01,28.851999999999997,0.299,Calcutta,India,23.31N,88.25E
2008-08-01,29.284000000000002,0.263,Calcutta,India,23.31N,88.25E
2012-07-01,29.68,0.465,Calcutta,India,23.31N,88.25E
2012-08-01,29.762,0.499,Calcutta,India,23.31N,88.25E
1920-07-01,21.866999999999997,0.511,Cali,Colombia,4.02N,76.34W
1920-08-01,22.023000000000003,0.41,Cali,Colombia,4.02N,76.34W
1924-07-01,21.662,0.368,Cali,Colombia,4.02N,76.34W
1924-08-01,21.968000000000004,0.5660000000000001,Cali,Colombia,4.02N,76.34W
1928-07-01,22.122,0.401,Cali,Colombia,4.02N,76.34W
1928-08-01,21.91,0.513,Cali,Colombia,4.02N,76.34W
1932-07-01,21.605999999999998,0.208,Cali,Colombia,4.02N,76.34W
1932-08-01,21.965,0.564,Cali,Colombia,4.02N,76.34W
1936-07-01,21.769000000000002,0.5479999999999999,Cali,Colombia,4.02N,76.34W
1936-08-01,22.273000000000003,0.417,Cali,Colombia,4.02N,76.34W
1948-07-01,22.096999999999998,0.153,Cali,Colombia,4.02N,76.34W
1948-08-01,22.241,0.261,Cali,Colombia,4.02N,76.34W
1952-07-01,22.078000000000003,0.269,Cali,Colombia,4.02N,76.34W
1952-08-01,22.264,0.138,Cali,Colombia,4.02N,76.34W
1956-07-01,21.772,0.227,Cali,Colombia,4.02N,76.34W
1956-08-01,21.881,0.508,Cali,Colombia,4.02N,76.34W
1960-07-01,21.901,0.267,Cali,Colombia,4.02N,76.34W
1960-08-01,22.221999999999998,0.434,Cali,Colombia,4.02N,76.34W
1964-07-01,21.715999999999998,0.469,Cali,Colombia,4.02N,76.34W
1964-08-01,22.009,0.435,Cali,Colombia,4.02N,76.34W
1968-07-01,22.048000000000002,0.267,Cali,Colombia,4.02N,76.34W
1968-08-01,22.609,0.318,Cali,Colombia,4.02N,76.34W
1972-07-01,22.974,0.5760000000000001,Cali,Colombia,4.02N,76.34W
1972-08-01,22.555999999999997,0.3670000000000001,Cali,Colombia,4.02N,76.34W
1976-07-01,22.676,0.34600000000000003,Cali,Colombia,4.02N,76.34W
1976-08-01,23.009,0.307,Cali,Colombia,4.02N,76.34W
1980-07-01,22.893,0.421,Cali,Colombia,4.02N,76.34W
1980-08-01,23.081999999999997,0.509,Cali,Colombia,4.02N,76.34W
1984-07-01,21.743000000000002,0.377,Cali,Colombia,4.02N,76.34W
1984-08-01,22.204,0.231,Cali,Colombia,4.02N,76.34W
1988-07-01,21.93,0.335,Cali,Colombia,4.02N,76.34W
1988-08-01,22.08,0.293,Cali,Colombia,4.02N,76.34W
1992-07-01,22.503,0.343,Cali,Colombia,4.02N,76.34W
1992-08-01,23.06,0.379,Cali,Colombia,4.02N,76.34W
1996-07-01,22.261999999999997,0.355,Cali,Colombia,4.02N,76.34W
1996-08-01,22.413,0.236,Cali,Colombia,4.02N,76.34W
2000-07-01,22.293000000000003,0.314,Cali,Colombia,4.02N,76.34W
2000-08-01,22.914,0.46,Cali,Colombia,4.02N,76.34W
2004-07-01,22.5,0.385,Cali,Colombia,4.02N,76.34W
2004-08-01,23.386999999999997,0.426,Cali,Colombia,4.02N,76.34W
2008-07-01,22.27,0.271,Cali,Colombia,4.02N,76.34W
2008-08-01,22.369,0.317,Cali,Colombia,4.02N,76.34W
2012-07-01,23.165,0.386,Cali,Colombia,4.02N,76.34W
2012-08-01,23.421999999999997,0.433,Cali,Colombia,4.02N,76.34W
1920-07-01,12.61,1.017,Cape Town,South Africa,32.95S,18.19E
1920-08-01,13.163,1.122,Cape Town,South Africa,32.95S,18.19E
1924-07-01,12.082,0.7240000000000001,Cape Town,South Africa,32.95S,18.19E
1924-08-01,11.783,0.569,Cape Town,South Africa,32.95S,18.19E
1928-07-01,13.184,0.8270000000000001,Cape Town,South Africa,32.95S,18.19E
